Urb	Comp	Child	Day	pAge	SEC	Ncar	Gend	Driver	wstat	Pwstat	Xdag	Xn-dag	Xarb	Xpop	Ddag	Dn-dag	Darb	Dpop	Empty	Empty	Dur	Nep	Ratio	Inter	startTime
3	2	1	3	0	0	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	465
4	3	1	3	1	1	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	3	0	0	0	455
4	3	1	3	1	1	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	0	0	0	0	505
2	3	1	3	0	3	1	1	1	2	1	4	4	4	2	4	3	2	1	0	0	3	0	0	0	480
2	3	0	3	2	3	2	1	1	2	2	2	2	2	2	1	0	3	2	0	0	1	0	0	0	530
2	3	0	3	1	3	2	0	1	2	2	2	2	2	2	1	0	3	2	0	0	3	0	0	0	470
4	3	0	3	2	3	1	0	1	2	2	0	0	0	0	5	5	5	5	0	0	2	0	0	0	490
3	3	0	3	1	2	2	0	1	1	2	0	1	1	1	4	4	3	4	0	0	1	0	0	0	652
3	3	0	3	1	2	2	1	1	2	1	0	1	1	1	4	4	3	4	0	0	2	0	0	0	515
2	2	2	3	0	2	2	1	1	2	0	1	4	3	2	4	3	3	4	0	0	2	0	0	0	500
1	3	0	3	1	3	1	0	0	2	2	4	4	3	4	4	3	0	3	0	0	4	0	0	0	420
2	3	0	3	1	1	1	1	1	2	1	4	4	2	2	4	3	3	4	0	0	2	1	0	1	420
2	1	1	3	1	1	1	0	1	2	1	4	4	2	2	4	3	3	4	0	0	0	0	0	0	470
1	2	2	3	1	1	1	0	1	1	0	4	4	3	2	4	4	3	4	0	0	1	0	0	0	510
4	2	0	3	1	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	1	0	0	0	475
3	4	3	3	1	1	1	1	1	0	0	1	0	0	1	5	3	5	4	0	0	2	0	0	0	475
3	4	3	3	1	1	1	0	1	0	0	1	0	0	1	5	3	5	4	0	0	2	0	0	0	565
2	1	2	3	1	0	1	0	1	1	0	3	1	0	1	2	2	5	4	0	0	3	0	0	0	475
4	0	0	3	1	0	1	1	1	0	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	477
4	3	1	3	0	2	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	2	0	0	0	530
2	3	2	3	1	2	1	1	1	2	1	3	4	2	2	2	1	2	3	0	0	3	0	0	0	490
2	3	2	3	1	2	1	0	1	1	2	3	4	2	2	2	1	2	3	0	0	3	0	0	0	485
1	2	0	3	2	1	1	1	1	1	0	5	4	2	5	1	1	2	1	0	0	2	1	2	2	445
2	3	0	3	1	1	2	1	1	2	1	5	4	4	4	4	4	0	4	0	0	3	0	0	0	450
2	3	0	3	1	1	2	0	1	1	2	5	4	4	4	4	4	0	4	0	0	3	0	0	0	525
4	3	1	3	1	3	2	0	1	1	2	0	0	0	0	5	5	4	5	0	0	1	0	0	0	535
1	2	1	3	1	3	2	1	1	2	0	5	4	4	5	1	2	3	1	0	0	2	0	0	0	480
0	3	0	3	2	3	1	1	1	2	2	5	5	4	5	3	2	1	2	0	0	2	0	0	0	450
3	3	1	3	0	2	2	1	1	2	1	2	1	0	1	0	0	3	0	0	0	4	0	0	0	545
3	3	1	3	0	2	2	0	1	1	2	2	1	0	1	0	0	3	0	0	0	3	0	0	0	475
3	3	0	3	0	2	1	0	1	1	2	1	0	0	0	0	5	5	4	0	0	1	0	0	0	540
2	1	0	3	1	2	1	1	1	2	1	2	1	0	2	3	2	2	0	0	0	1	0	0	0	535
0	2	1	3	1	3	1	1	1	2	0	5	5	4	5	0	0	1	0	0	0	1	1	1	1	535
4	1	0	3	1	2	1	0	1	2	0	0	0	0	0	5	5	5	5	0	0	2	1	3	0	505
0	1	0	3	1	2	1	0	1	2	0	5	5	5	5	0	0	1	0	0	0	0	1	3	3	580
1	1	0	3	0	2	1	0	1	2	0	5	4	4	5	3	3	3	0	0	0	2	0	0	0	480
2	2	3	3	1	1	1	1	1	2	0	2	1	1	1	4	3	2	4	0	0	4	0	0	0	400
4	3	2	3	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	3	0	0	0	555
4	3	2	3	1	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	4	0	0	0	465
1	1	0	3	1	1	1	1	1	2	1	4	4	3	2	3	3	2	4	0	0	1	0	0	0	465
3	2	1	3	1	2	2	1	1	2	0	1	1	0	1	4	4	4	4	0	0	3	0	0	0	470
1	3	1	3	1	3	2	1	1	2	1	5	4	4	4	0	0	0	0	0	0	1	0	0	0	615
1	3	0	3	2	3	1	1	1	2	1	3	5	4	3	0	3	2	0	0	0	3	0	0	0	435
3	1	0	3	1	1	1	1	1	2	1	1	1	1	2	4	4	3	4	0	0	2	0	0	0	600
3	3	0	3	0	2	1	1	1	2	2	1	0	0	1	5	5	5	0	0	0	3	0	0	0	481
3	3	0	3	0	2	1	0	0	2	2	1	0	0	1	5	5	5	0	0	0	3	0	0	0	476
2	2	3	3	1	3	2	1	1	2	0	2	4	4	2	0	1	2	0	0	0	3	1	2	2	455
3	3	2	3	1	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	1	1	1	2	500
3	3	2	3	1	2	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	2	0	0	0	510
4	2	1	3	0	0	1	1	1	2	0	0	0	0	0	4	5	5	5	0	0	3	1	1	1	505
3	1	0	3	2	3	0	0	1	2	0	1	1	1	1	4	3	3	2	0	0	3	0	0	0	470
4	3	3	3	1	3	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	3	0	0	0	485
4	2	2	3	1	3	1	1	1	2	0	1	0	0	0	5	5	5	5	0	0	2	1	1	2	505
4	2	2	3	1	3	1	0	1	0	2	1	0	0	0	5	5	5	5	0	0	1	0	0	0	440
3	2	3	3	1	2	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	420
2	3	3	3	1	3	1	1	1	2	1	3	1	0	1	2	2	5	4	0	0	3	0	0	0	485
2	3	3	3	1	3	1	0	1	1	2	3	1	0	1	2	2	5	4	0	0	3	0	0	0	492
4	2	0	3	1	1	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	4	0	0	0	390
4	3	3	3	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	0	0	0	0	510
1	1	0	3	2	0	1	1	1	2	1	1	1	1	3	4	4	4	3	0	0	1	0	0	0	610
3	2	2	3	1	1	2	1	1	2	0	3	4	2	2	4	4	4	4	0	0	4	0	0	0	420
4	2	0	3	1	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	498
4	3	1	3	0	2	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	3	0	0	0	450
1	3	1	3	0	3	2	1	1	2	1	5	4	4	3	1	1	1	2	0	0	4	0	0	0	490
1	3	1	3	0	3	2	0	1	1	2	5	4	4	3	1	1	1	2	0	0	2	0	0	0	535
2	2	1	3	1	1	2	1	1	2	0	1	0	0	1	4	4	4	5	0	0	4	0	0	0	562
4	2	0	3	2	1	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	390
4	2	0	3	2	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	1	1	2	2	480
2	3	3	3	1	2	2	1	1	2	1	1	4	1	2	4	4	4	4	0	0	0	0	0	0	465
2	3	3	3	1	2	2	0	1	1	2	1	4	1	2	4	4	4	4	0	0	4	1	4	3	505
4	2	3	3	1	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	2	1	1	1	475
3	2	2	3	1	3	2	1	1	2	0	1	0	0	1	4	0	5	0	0	0	1	1	1	3	525
0	1	0	3	1	1	1	0	1	2	0	5	5	5	5	1	1	1	0	0	0	1	1	1	3	525
4	3	2	3	1	3	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	2	1	3	2	435
2	3	0	3	2	3	1	1	1	2	1	1	4	4	2	5	0	0	4	0	0	1	0	0	0	505
3	2	0	3	2	2	2	0	1	2	0	0	0	0	0	5	5	5	5	0	0	2	0	0	0	510
4	3	0	3	1	1	1	0	1	2	2	1	4	2	2	4	5	4	4	0	0	3	0	0	0	495
4	3	0	3	1	1	1	1	1	2	2	1	4	2	2	4	5	4	4	0	0	3	0	0	0	430
4	2	0	3	1	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	465
2	3	0	3	2	1	1	1	1	2	1	0	4	2	0	5	5	5	5	0	0	2	0	0	0	490
4	2	0	3	2	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	430
2	2	0	3	2	3	2	0	1	1	0	2	2	1	1	4	4	3	4	0	0	3	0	0	0	435
4	2	1	3	1	3	2	0	1	0	1	0	0	0	0	5	5	5	5	0	0	1	0	0	0	480
3	1	1	3	1	0	1	0	1	1	0	1	1	0	0	0	0	5	5	0	0	0	0	0	0	512
3	1	0	3	0	1	1	1	1	2	0	3	4	4	1	4	4	3	4	0	0	4	0	0	0	480
3	2	3	3	1	2	1	0	1	1	0	1	0	0	0	0	0	5	5	0	0	2	0	0	0	500
4	3	0	3	1	3	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	3	0	0	0	495
4	2	1	3	1	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	2	1	0	3	470
2	3	2	3	1	1	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	2	0	0	0	505
2	3	2	3	1	1	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	2	0	0	0	510
4	2	3	3	1	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	415
3	2	3	3	1	2	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	430
2	1	0	3	0	1	1	0	1	2	0	3	2	0	2	3	3	3	4	0	0	1	0	0	0	435
4	3	1	3	0	3	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	4	0	0	0	555
4	3	1	3	0	3	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	4	0	0	0	428
1	3	0	3	1	3	1	1	1	2	1	4	5	4	3	1	1	2	1	0	0	3	0	0	0	500
1	3	0	3	1	3	1	0	1	1	2	4	5	4	3	1	1	2	1	0	0	2	0	0	0	545
4	3	1	3	1	3	2	1	1	2	1	3	4	4	4	4	1	3	3	0	0	1	0	0	0	480
2	3	3	3	1	3	1	0	1	2	2	0	3	2	1	4	4	4	2	0	0	3	0	0	0	405
2	3	3	3	1	3	1	1	1	2	2	0	3	2	1	4	4	4	2	0	0	4	0	0	0	415
3	1	0	3	1	2	1	0	1	2	2	1	1	0	1	0	0	5	0	0	0	4	0	0	0	480
1	1	0	3	1	3	1	1	1	2	0	3	1	1	2	0	3	4	0	0	0	4	0	0	0	410
3	3	0	3	2	3	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	1	0	0	0	630
3	1	0	3	1	2	1	1	1	2	2	0	0	0	0	5	5	5	5	0	0	3	0	0	0	512
2	3	1	3	1	3	2	0	1	1	2	5	4	4	4	3	3	2	3	0	0	1	0	0	0	530
4	3	0	3	0	2	1	1	1	2	2	1	0	0	0	5	5	5	5	0	0	2	1	2	2	480
4	3	0	3	0	2	1	0	1	2	2	1	0	0	0	5	5	5	5	0	0	0	0	0	0	470
3	2	2	3	1	3	2	1	1	2	0	0	1	0	0	5	5	5	5	0	0	4	0	0	0	415
1	2	2	3	1	3	2	1	1	2	0	1	4	1	2	4	5	4	4	0	0	2	0	0	0	545
1	2	2	3	1	3	2	0	1	0	2	1	4	1	2	4	5	4	4	0	0	1	0	0	0	595
1	1	0	3	1	3	0	1	1	2	1	5	4	4	4	0	0	0	0	0	0	1	1	1	2	653
1	2	0	3	1	3	1	0	1	2	0	3	2	1	3	1	1	2	1	0	0	4	0	0	0	420
1	2	1	3	0	1	2	1	1	2	0	3	1	0	2	1	1	2	1	0	0	3	0	0	0	400
4	1	0	3	1	3	0	1	1	2	0	3	4	4	4	4	1	3	3	0	0	4	0	0	0	445
1	3	0	3	1	3	2	1	1	2	1	5	4	4	5	0	2	3	3	0	0	4	0	0	0	460
4	2	1	3	1	0	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	1	0	0	0	470
4	2	1	3	1	3	2	1	1	2	0	3	1	0	2	1	3	3	1	0	0	4	0	0	0	530
4	2	1	3	0	3	2	0	1	0	2	3	1	0	2	1	3	3	1	0	0	2	1	3	1	490
1	2	2	3	1	1	1	1	1	2	0	5	5	4	5	2	2	2	3	0	0	2	0	0	0	510
3	3	0	3	1	3	2	1	1	2	2	3	1	1	2	3	4	3	4	0	0	1	0	0	0	450
3	3	0	3	1	3	2	0	1	2	2	3	1	1	2	3	4	3	4	0	0	2	0	0	0	495
1	2	0	3	1	2	1	1	1	2	0	1	1	1	1	4	5	5	5	0	0	1	1	2	2	480
1	2	0	3	2	3	1	1	1	2	0	5	4	4	4	4	3	3	0	0	0	4	0	0	0	400
3	3	1	3	1	3	2	1	1	2	2	1	1	2	0	5	5	3	4	0	0	4	0	0	0	530
3	3	1	3	0	3	2	0	1	2	2	1	1	2	0	5	5	3	4	0	0	0	0	0	0	548
2	3	1	3	1	3	2	0	1	1	2	2	4	3	3	0	4	4	0	0	0	2	0	0	0	575
0	1	0	3	1	0	1	0	1	2	2	5	5	5	5	0	1	1	0	0	0	2	0	0	0	500
1	3	3	3	1	3	1	1	1	2	1	5	5	4	5	3	3	3	3	0	0	4	0	0	0	440
0	2	2	3	1	1	1	1	1	2	0	1	1	4	2	4	5	4	0	0	0	4	0	0	0	465
1	1	0	3	1	2	1	0	1	2	0	5	5	4	5	4	3	2	4	0	0	2	0	0	0	455
0	1	0	3	0	2	0	0	1	2	0	5	5	5	5	0	0	0	0	0	0	2	0	0	0	610
3	4	0	3	2	2	2	1	1	0	0	1	1	1	1	0	5	5	0	0	0	1	1	1	3	530
0	2	0	3	2	1	1	1	1	2	0	5	4	4	5	2	2	2	0	0	0	4	0	0	0	411
2	3	0	3	0	2	1	1	1	2	1	4	4	2	3	0	0	1	0	0	0	3	0	0	0	465
3	1	0	3	1	0	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	1	0	0	0	450
4	4	3	3	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5	0	0	4	0	0	0	435
4	4	3	3	1	1	1	0	0	0	0	0	0	0	0	5	5	5	5	0	0	1	0	0	0	540
4	1	0	3	1	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	415
1	3	0	3	0	3	1	0	1	2	2	5	5	4	5	0	0	0	2	0	0	2	0	0	0	492
1	3	0	3	0	3	1	1	1	2	2	5	5	4	5	0	0	0	2	0	0	4	0	0	0	495
2	3	3	3	1	3	2	0	1	1	2	1	4	3	2	3	5	3	0	0	0	0	0	0	0	520
2	3	3	3	1	3	2	1	1	2	1	1	4	3	2	3	5	3	0	0	0	4	0	0	0	370
4	2	0	3	2	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	525
1	3	3	3	1	3	1	1	1	2	1	3	4	2	1	3	3	3	4	0	0	4	1	3	3	515
3	1	0	3	1	0	1	1	1	2	1	4	4	2	2	3	3	2	1	0	0	1	0	0	0	410
3	1	0	3	1	0	1	0	1	2	1	4	4	2	2	0	1	1	4	0	0	3	0	0	0	465
4	3	2	3	1	3	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	3	0	0	0	425
4	2	0	3	1	1	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	2	1	1	1	510
2	2	0	3	1	2	2	1	1	2	0	1	4	4	3	4	3	3	4	0	0	4	0	0	0	460
2	2	0	3	1	2	2	0	1	0	2	1	4	4	3	4	3	3	4	0	0	2	0	0	0	490
3	3	0	3	1	2	1	1	1	2	1	3	1	1	2	4	3	3	4	0	0	4	0	0	0	440
2	1	0	3	2	1	1	1	1	2	2	0	4	1	1	4	4	4	4	0	0	2	0	0	0	411
4	3	2	3	1	2	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	4	0	0	0	405
4	3	2	3	0	2	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	4	0	0	0	510
0	1	0	3	0	2	1	0	1	2	0	1	5	4	2	4	4	0	4	0	0	4	0	0	0	470
4	3	0	3	1	2	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	2	1	1	1	495
4	3	0	3	0	2	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	4	0	0	0	465
4	3	0	3	0	2	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	4	0	0	0	445
3	3	3	3	1	3	2	0	1	1	2	1	2	0	1	2	1	1	3	0	0	3	0	0	0	495
2	1	0	3	0	2	1	1	1	2	1	4	4	1	1	1	3	2	4	0	0	3	0	0	0	505
3	1	1	3	2	2	1	0	1	1	2	1	0	0	1	5	3	5	4	0	0	2	0	0	0	480
2	3	1	3	0	3	2	1	1	2	1	1	4	1	2	4	4	4	1	0	0	2	0	0	0	570
2	2	0	3	2	0	1	1	1	2	0	3	4	3	2	2	2	2	4	0	0	2	0	0	0	490
3	3	0	3	1	3	2	1	1	2	1	1	0	0	1	0	0	0	4	0	0	2	0	0	0	395
3	3	1	3	1	3	1	1	1	2	1	1	0	0	1	4	3	5	4	0	0	0	0	0	0	445
1	3	0	3	0	1	0	1	0	2	1	5	4	4	5	2	2	2	3	0	0	3	0	0	0	535
0	2	0	3	2	3	2	1	1	2	0	0	0	0	1	5	5	5	1	0	0	2	0	0	0	495
1	3	0	3	1	1	1	0	1	2	2	1	1	1	1	4	5	5	5	0	0	1	1	1	2	555
2	2	0	3	1	2	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	450
2	2	1	3	0	3	2	1	1	2	0	2	2	0	2	2	1	2	0	0	0	4	0	0	0	485
4	2	2	3	1	3	1	0	1	0	2	1	0	0	0	5	5	5	5	0	0	1	0	0	0	595
3	3	1	3	0	3	2	1	1	2	1	3	4	2	2	0	1	1	4	0	0	3	0	0	0	455
3	3	1	3	0	3	2	0	1	1	2	3	4	2	2	0	1	1	4	0	0	1	0	0	0	547
2	3	0	3	1	3	2	1	1	2	2	0	3	2	1	4	4	4	2	0	0	2	0	0	0	615
2	3	0	3	0	3	2	0	1	2	2	0	3	2	1	4	4	4	2	0	0	3	0	0	0	580
2	1	0	3	1	1	1	0	1	1	2	5	4	4	5	4	0	0	0	0	0	1	0	0	0	525
4	1	0	3	0	2	2	1	1	1	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	480
1	1	0	3	0	1	1	1	1	2	0	5	4	3	4	4	3	3	4	0	0	2	0	0	0	555
1	2	3	3	1	1	1	1	1	2	0	5	4	4	4	0	3	0	0	0	0	3	0	0	0	495
1	2	0	3	2	2	2	1	1	2	0	5	4	4	5	2	2	0	4	0	0	2	0	0	0	450
2	0	0	3	2	0	1	0	1	0	0	4	4	3	2	4	3	3	4	0	0	0	0	0	0	540
3	2	0	3	1	1	1	0	1	0	2	1	0	0	0	0	5	5	0	0	0	0	0	0	0	540
3	3	3	3	1	1	1	0	1	1	2	1	1	0	2	4	3	5	4	0	0	1	0	0	0	500
4	2	1	3	1	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	4	0	0	0	420
0	3	1	3	0	3	1	1	1	1	2	5	5	5	5	1	1	0	0	0	0	1	0	0	0	495
0	3	1	3	0	3	1	0	1	2	1	5	5	5	5	1	1	0	0	0	0	1	0	0	0	510
1	1	0	3	2	1	1	0	1	1	0	5	5	4	5	2	1	2	3	0	0	0	0	0	0	686
3	1	0	3	2	3	1	0	1	2	0	0	0	2	0	5	5	4	5	0	0	1	0	0	0	600
0	3	1	3	1	1	1	1	1	2	2	3	5	4	4	2	3	2	2	0	0	1	1	2	1	560
0	2	1	3	0	1	1	1	1	0	2	5	5	4	5	1	1	2	0	0	0	1	0	0	0	540
3	2	0	3	1	0	1	1	1	1	0	0	0	0	0	5	5	5	5	0	0	2	0	0	0	570
3	2	0	3	1	3	1	0	1	2	0	1	0	0	0	5	5	5	5	0	0	3	0	0	0	462
4	1	0	3	1	0	1	1	1	2	2	0	0	0	0	5	5	5	5	0	0	3	0	0	0	465
2	3	0	3	2	3	2	1	1	2	1	1	2	1	1	5	5	5	3	0	0	2	0	0	0	610
4	3	0	3	1	1	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	4	0	0	0	520
2	3	0	3	2	3	2	1	1	2	2	0	4	4	0	5	4	4	5	0	0	1	0	0	0	465
2	3	0	3	2	3	2	0	1	2	2	0	4	4	0	5	4	4	5	0	0	1	0	0	0	455
1	0	0	3	2	1	1	1	1	0	0	1	0	0	1	3	5	4	4	0	0	1	0	0	0	450
4	1	0	3	1	2	1	0	1	2	0	0	1	0	0	5	5	5	5	0	0	4	1	4	3	550
2	3	1	3	1	3	2	1	1	2	2	1	0	0	1	4	5	5	5	0	0	4	0	0	0	505
2	1	0	3	2	1	1	0	1	1	2	2	2	0	2	2	1	2	0	0	0	1	0	0	0	530
4	2	0	3	1	1	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	4	0	0	0	415
2	1	0	3	1	0	1	1	1	2	2	4	3	3	3	2	1	2	3	0	0	3	0	0	0	480
4	2	2	3	1	1	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	1	0	0	0	510
4	3	0	3	0	1	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	1	0	0	0	410
4	3	0	3	0	1	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	1	0	0	0	472
1	3	0	3	0	3	1	0	1	2	2	4	3	1	2	0	0	1	2	0	0	1	0	0	0	570
1	3	0	3	0	3	1	1	1	2	2	4	3	1	2	0	0	1	2	0	0	3	1	1	2	523
2	1	0	3	0	1	0	1	0	2	0	4	3	3	3	2	1	2	3	0	0	3	0	0	0	495
2	2	0	3	1	3	2	0	1	2	0	3	3	2	2	4	3	3	3	0	0	2	0	0	0	475
2	1	0	3	1	1	1	1	1	2	2	0	0	0	0	5	5	5	5	0	0	0	0	0	0	500
2	3	3	3	1	2	1	1	1	2	1	4	4	3	2	0	0	0	0	0	0	3	0	0	0	520
0	3	0	3	1	3	1	0	1	2	2	3	4	4	4	1	3	0	0	0	0	2	0	0	0	505
0	3	0	3	1	3	1	1	1	2	2	3	4	4	4	1	3	0	0	0	0	1	1	3	0	490
4	3	1	3	0	2	1	1	1	2	2	0	0	0	0	5	5	5	5	0	0	1	1	2	2	485
4	2	1	3	1	1	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	2	0	0	0	450
4	3	3	3	1	3	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	2	0	0	0	505
4	2	2	3	1	1	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	390
2	3	0	3	1	3	2	1	1	2	1	3	2	2	2	3	3	2	3	0	0	1	0	0	0	430
2	3	0	3	1	3	2	0	1	1	2	3	2	2	2	3	3	2	3	0	0	2	0	0	0	485
0	1	0	3	0	1	1	1	1	2	0	4	5	5	5	2	1	1	3	0	0	4	0	0	0	450
1	3	0	3	0	2	2	1	1	2	2	5	4	4	3	2	1	2	3	0	0	3	0	0	0	532
1	3	0	3	0	2	2	0	1	2	2	5	4	4	3	2	1	2	3	0	0	2	0	0	0	480
2	1	0	3	2	2	0	0	1	1	2	3	4	1	2	1	0	0	1	0	0	1	0	0	0	490
4	4	0	3	3	3	1	0	1	0	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	529
4	2	0	3	2	1	1	0	1	1	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	535
4	2	0	3	2	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	2	1	2	1	445
1	3	3	3	1	2	1	1	1	2	1	5	4	4	4	3	3	2	0	0	0	4	0	0	0	475
1	3	3	3	1	2	1	0	1	1	2	5	4	4	4	3	3	2	0	0	0	1	0	0	0	540
0	1	0	3	0	2	1	1	1	2	1	5	5	4	5	0	0	0	0	0	0	0	0	0	0	530
1	2	1	3	1	1	1	1	1	1	0	3	4	2	2	3	3	3	4	0	0	2	0	0	0	675
1	2	1	3	1	1	1	0	1	0	1	3	4	2	2	3	3	3	4	0	0	0	0	0	0	675
0	1	0	3	0	3	1	1	1	2	0	4	4	4	5	1	1	0	1	0	0	3	0	0	0	510
1	3	0	3	1	3	2	1	1	2	1	5	4	4	2	3	3	2	4	0	0	3	0	0	0	545
1	3	0	3	1	3	2	0	1	1	2	5	4	4	2	3	3	2	4	0	0	3	0	0	0	595
3	3	3	3	1	3	1	1	1	2	1	1	0	0	0	5	5	5	5	0	0	3	0	0	0	435
2	2	2	3	1	1	2	0	1	0	2	3	1	0	1	3	2	2	4	0	0	4	0	0	0	505
4	3	1	3	1	1	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	3	0	0	0	420
4	3	1	3	0	1	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	1	0	0	0	515
0	3	0	3	0	3	1	1	1	2	2	5	5	4	5	0	0	0	0	0	0	4	0	0	0	580
0	3	0	3	0	3	1	0	1	2	2	5	5	4	5	0	0	0	0	0	0	4	0	0	0	540
3	3	0	3	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	2	0	0	0	505
1	2	0	3	2	3	1	1	1	2	0	1	4	1	2	4	5	4	4	0	0	3	0	0	0	450
1	3	1	3	0	3	1	1	1	2	1	5	5	4	5	0	0	0	0	0	0	2	0	0	0	510
0	3	0	3	0	1	2	1	1	2	1	5	5	4	5	0	0	0	0	0	0	4	0	0	0	480
3	2	1	3	1	3	2	0	1	1	0	1	0	0	1	0	0	5	0	0	0	2	0	0	0	580
3	1	0	3	1	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	2	0	0	0	545
3	1	0	3	0	1	2	1	1	2	1	1	0	0	1	5	5	5	1	0	0	1	0	0	0	520
1	3	0	3	1	3	2	1	1	2	1	3	1	2	3	4	4	3	4	0	0	3	0	0	0	510
1	3	0	3	1	3	2	0	1	1	2	3	1	2	3	4	4	3	4	0	0	2	0	0	0	510
1	4	1	3	1	1	1	0	1	0	0	1	0	0	0	5	5	5	5	0	0	0	0	0	0	560
1	1	0	3	0	3	1	1	1	2	0	5	5	4	3	0	0	0	0	0	0	4	0	0	0	515
4	2	0	3	1	3	1	1	1	2	0	1	0	0	0	5	5	5	5	0	0	4	0	0	0	495
0	1	0	3	1	0	0	0	1	1	0	5	5	5	5	0	0	0	1	0	0	1	0	0	0	615
2	3	0	3	1	3	1	1	1	2	2	3	4	2	1	4	4	3	4	0	0	4	1	4	2	540
2	2	0	3	1	1	1	1	1	2	0	5	4	4	4	3	3	3	0	0	0	4	0	0	0	445
0	3	3	3	1	3	1	0	1	2	2	1	1	4	2	4	5	4	0	0	0	2	1	3	2	475
0	3	3	3	1	3	1	1	1	2	2	1	1	4	2	4	5	4	0	0	0	2	1	3	2	460
1	3	1	3	0	3	2	1	1	2	1	3	2	3	2	2	3	3	3	0	0	1	0	0	0	605
1	3	1	3	0	3	2	0	1	1	2	3	2	3	2	2	3	3	3	0	0	0	0	0	0	520
1	3	3	3	1	3	1	1	1	2	1	1	4	1	2	4	5	4	4	0	0	1	0	0	0	620
3	3	0	3	1	2	1	1	1	2	1	1	0	0	0	5	5	5	5	0	0	0	0	0	0	475
0	1	0	3	1	3	0	0	0	2	0	5	4	4	4	0	0	2	0	0	0	2	0	0	0	610
3	2	0	3	2	2	2	0	1	1	0	1	0	0	1	5	5	5	4	0	0	1	0	0	0	565
0	3	0	3	1	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	4	0	0	0	520
2	3	0	3	1	3	2	0	1	1	2	2	2	0	2	1	0	4	4	0	0	4	0	0	0	510
