Urb	Comp	Child	Day	pAge	SEC	Ncar	Gend	Driver	wstat	Pwstat	Xdag	Xn-dag	Xarb	Xpop	Ddag	Dn-dag	Darb	Dpop	Empty	Empty	Duration
3	3	1	0	0	2	1	0	0	1	2	3	1	0	2	0	0	3	0	0	0	445
3	3	0	0	0	2	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	553
3	3	1	0	0	3	2	1	1	2	1	3	1	0	1	0	0	0	1	0	0	551
0	3	1	0	0	3	1	1	1	2	2	5	5	4	5	2	1	2	0	0	0	483
1	2	0	0	1	3	2	1	1	2	0	1	4	4	2	4	3	4	0	0	0	640
4	2	3	0	1	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	450
2	2	1	0	1	1	1	1	0	2	0	3	4	2	2	2	2	2	3	0	0	510
4	3	3	0	1	3	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	375
4	3	3	0	1	3	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	555
4	1	0	0	0	0	1	0	1	2	0	0	0	0	0	5	5	5	5	0	0	522
4	3	3	0	1	3	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	305
2	3	0	0	0	1	2	1	1	2	2	3	4	4	3	0	0	0	3	0	0	423
4	3	1	0	1	3	1	1	1	2	2	0	0	0	0	5	5	5	5	0	0	560
4	3	1	0	0	3	1	0	1	2	2	0	0	0	0	5	5	5	5	0	0	585
3	3	0	0	0	2	1	0	1	1	2	1	3	2	1	4	4	4	5	0	0	350
2	1	0	0	1	2	1	0	1	2	1	4	4	4	3	4	3	3	0	0	0	520
1	1	0	0	2	3	1	0	1	2	1	4	4	4	4	3	3	3	4	0	0	545
4	2	3	0	1	2	2	1	1	2	0	1	0	0	0	5	5	5	5	0	0	292
2	3	1	0	1	3	2	1	1	2	2	3	4	4	2	3	3	2	4	0	0	550
4	3	2	0	1	3	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	420
2	2	3	0	1	3	2	1	1	2	0	4	4	2	1	4	4	4	5	0	0	590
4	3	0	0	1	2	1	1	1	2	1	1	1	0	0	0	5	5	5	0	0	530
2	2	3	0	1	3	1	1	1	2	0	1	2	4	1	1	0	2	1	0	0	365
0	3	1	0	0	3	1	0	0	2	2	5	4	4	5	2	3	2	0	0	0	360
0	3	1	0	0	3	1	1	1	2	2	5	4	4	5	2	3	2	0	0	0	505
4	3	2	0	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	550
4	3	2	0	1	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	472
4	3	1	0	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	545
0	3	0	0	1	3	1	1	1	2	2	5	5	4	5	0	0	0	0	0	0	510
0	3	0	0	0	3	1	0	1	2	2	5	5	4	5	0	0	0	0	0	0	510
0	3	1	0	1	3	1	1	1	2	1	3	5	4	4	2	3	3	0	0	0	231
3	2	0	0	1	3	1	1	1	2	0	1	0	0	0	5	5	5	5	0	0	360
2	2	3	0	1	2	0	1	1	2	0	4	4	4	4	3	2	2	3	0	0	535
4	2	3	0	1	0	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	550
4	2	3	0	1	0	1	0	1	0	2	0	0	0	0	5	5	5	5	0	0	170
4	3	1	0	1	3	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	500
4	3	1	0	0	3	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	534
4	2	1	0	0	3	2	0	1	1	0	0	0	0	0	5	5	5	5	0	0	554
1	3	2	0	1	2	1	0	1	1	1	3	1	4	3	0	3	2	0	0	0	525
2	1	0	0	1	1	1	0	1	2	2	3	5	4	4	0	0	2	2	0	0	585
3	1	0	0	1	3	1	1	1	1	2	1	1	1	1	1	1	5	2	0	0	300
1	2	3	0	1	3	2	1	1	2	0	3	4	4	2	3	3	4	4	0	0	525
1	3	0	0	1	3	2	1	1	2	1	1	4	3	1	4	0	0	5	0	0	545
3	3	0	0	0	1	1	0	1	1	2	1	0	0	1	3	0	4	0	0	0	480
3	3	1	0	0	2	1	1	1	2	1	1	0	0	1	4	3	5	4	0	0	562
3	2	1	0	1	3	2	1	1	2	0	3	3	1	1	0	0	0	4	0	0	570
1	1	0	0	0	2	1	0	1	2	0	5	5	4	5	2	3	1	1	0	0	510
4	2	1	0	1	1	1	1	1	1	0	0	0	0	0	5	5	5	5	0	0	270
2	2	0	0	2	3	2	1	1	2	0	5	4	4	4	2	2	2	0	0	0	495
2	1	0	0	1	3	1	1	1	2	0	3	4	1	2	1	0	0	1	0	0	714
3	2	2	0	1	3	2	1	1	2	0	0	2	1	0	4	4	4	5	0	0	600
3	2	0	0	2	3	2	1	1	2	0	1	0	0	0	5	1	5	1	0	0	435
3	2	0	0	2	1	1	1	1	2	0	1	0	0	0	5	0	5	1	0	0	615
2	2	0	0	2	3	1	1	1	2	0	3	4	2	2	0	0	2	3	0	0	522
4	2	3	0	1	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	139
0	2	1	0	1	3	2	1	1	2	0	1	1	4	2	4	5	4	0	0	0	435
2	3	1	0	0	2	2	1	1	2	1	1	1	0	2	2	2	5	3	0	0	570
2	3	1	0	0	1	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	575
1	3	0	0	1	3	2	1	1	2	1	1	4	4	1	4	5	4	4	0	0	355
1	3	0	0	1	3	2	0	1	1	2	1	4	4	1	4	5	4	4	0	0	560
1	2	0	0	2	3	1	1	1	2	0	5	4	4	2	0	0	2	4	0	0	510
1	1	0	0	1	2	1	1	1	2	2	3	4	4	4	0	0	2	0	0	0	540
2	3	3	0	1	1	1	0	1	2	2	3	3	3	2	3	3	0	4	0	0	510
1	3	0	0	0	1	1	0	1	2	1	0	1	2	0	5	4	4	5	0	0	515
3	2	0	0	2	3	2	1	1	2	0	1	0	0	1	4	3	5	4	0	0	540
0	2	0	0	0	2	1	1	1	2	0	5	5	5	5	2	1	0	0	0	0	740
0	2	0	0	0	2	1	0	0	0	2	5	5	5	5	2	1	0	0	0	0	495
0	1	0	0	0	1	0	1	0	2	0	5	5	5	5	0	0	0	0	0	0	520
4	3	1	0	0	2	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	595
3	3	0	0	0	2	2	0	1	2	1	0	0	0	0	5	5	5	5	0	0	510
0	1	0	0	0	2	1	1	1	2	1	5	5	4	5	0	0	0	0	0	0	538
3	3	0	0	1	2	2	1	1	2	1	1	1	0	1	4	3	4	4	0	0	480
3	3	0	0	1	2	2	0	1	1	2	1	1	0	1	4	3	4	4	0	0	445
2	3	0	0	2	3	1	1	1	2	1	3	2	0	1	2	0	2	3	0	0	495
2	1	0	0	0	2	1	0	1	2	1	1	0	0	1	5	2	5	4	0	0	500
2	2	0	0	2	3	1	1	1	2	0	2	2	1	1	4	4	3	4	0	0	605
4	1	0	0	1	3	1	1	1	2	0	1	1	0	1	4	3	3	4	0	0	546
4	2	0	0	2	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	530
4	1	0	0	0	0	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	545
1	1	0	0	0	3	1	1	1	2	0	1	3	2	1	0	0	2	4	0	0	525
1	3	0	0	1	3	1	1	1	2	2	5	5	4	5	0	0	0	0	0	0	660
1	3	0	0	1	3	1	0	1	2	2	5	5	4	5	0	0	0	0	0	0	390
3	1	0	0	0	1	1	0	1	2	2	0	0	0	0	5	5	5	5	0	0	540
3	2	0	0	1	1	2	0	1	1	0	0	0	0	0	5	5	5	5	0	0	510
3	3	0	0	2	3	2	0	1	2	2	3	1	0	2	4	4	3	4	0	0	620
3	3	0	0	1	3	2	1	1	2	2	3	1	0	2	4	4	3	4	0	0	565
3	1	0	0	1	2	1	1	1	2	2	2	4	3	1	0	0	4	0	0	0	525
2	3	1	0	1	2	2	1	1	2	1	0	2	1	0	5	5	0	5	0	0	510
1	2	0	0	2	2	1	1	1	2	0	2	0	0	2	1	5	2	2	0	0	305
1	3	0	0	0	3	1	1	1	2	2	5	5	4	5	0	0	0	0	0	0	510
4	4	0	0	2	2	1	0	1	0	0	0	0	0	0	5	5	5	5	0	0	560
3	1	0	0	1	1	1	1	1	2	0	1	0	0	1	0	0	5	0	0	0	560
0	2	1	0	1	0	1	1	1	2	0	5	5	4	5	3	3	0	4	0	0	560
3	3	0	0	0	3	1	0	1	2	2	5	4	2	2	4	3	3	4	0	0	525
3	3	0	0	0	3	1	1	1	2	2	5	4	2	2	4	3	3	4	0	0	525
4	2	0	0	2	3	2	0	1	0	2	0	0	0	0	5	5	5	5	0	0	515
1	1	0	0	0	1	1	1	1	2	2	4	4	4	5	1	3	1	0	0	0	480
0	4	1	0	1	3	1	1	1	0	0	5	5	5	5	0	0	1	0	0	0	525
0	3	0	0	0	3	1	1	1	2	2	5	4	4	5	2	3	2	0	0	0	305
0	3	0	0	0	3	1	0	1	2	2	5	4	4	5	2	3	2	0	0	0	600
1	1	0	0	1	2	1	1	1	2	0	5	4	4	2	3	3	2	4	0	0	415
4	2	0	0	2	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	285
3	3	0	0	1	2	1	1	1	2	1	3	1	1	2	4	4	3	4	0	0	559
0	1	0	0	1	3	1	0	1	2	0	5	5	5	5	0	1	1	0	0	0	525
2	1	0	0	0	2	0	0	1	2	0	3	2	2	3	1	1	1	1	0	0	692
4	3	0	0	1	3	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	540
0	1	0	0	0	1	0	0	0	2	2	3	4	4	3	1	3	2	0	0	0	500
1	3	0	0	1	2	1	1	1	2	1	1	3	2	2	4	4	4	0	0	0	562
3	3	1	0	1	2	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	109
2	1	0	0	2	3	0	0	1	2	1	3	2	4	2	0	1	4	0	0	0	580
1	2	0	0	1	3	2	1	1	2	0	0	0	0	0	5	5	4	5	0	0	506
1	3	0	0	1	2	1	1	1	2	2	5	4	4	4	3	3	2	2	0	0	525
1	3	0	0	1	2	1	0	1	2	2	5	4	4	4	3	3	2	2	0	0	570
2	3	1	0	1	3	2	1	1	2	1	3	4	4	2	4	3	2	4	0	0	660
2	3	1	0	1	3	2	0	1	1	2	3	4	4	2	4	3	2	4	0	0	415
4	1	0	0	1	0	2	1	1	2	1	0	1	0	0	5	5	5	5	0	0	550
0	1	0	0	1	3	1	1	1	2	1	5	5	4	5	0	0	0	0	0	0	520
1	1	0	0	0	3	1	1	1	2	1	5	5	5	5	3	3	0	0	0	0	465
2	2	0	0	2	2	1	1	1	1	0	2	2	1	1	4	4	3	4	0	0	495
0	3	0	0	2	3	1	0	1	2	2	5	5	5	5	2	1	0	0	0	0	450
2	3	0	0	1	2	1	1	1	2	1	3	1	0	1	3	3	4	4	0	0	535
2	3	0	0	1	2	1	0	0	1	2	3	1	0	1	3	3	4	4	0	0	320
1	2	0	0	2	2	1	1	1	2	0	2	5	4	2	4	0	4	4	0	0	425
1	2	0	0	1	2	2	0	1	1	0	2	1	2	2	3	4	0	2	0	0	310
4	2	0	0	2	3	1	0	1	2	0	0	0	0	0	5	5	5	5	0	0	540
4	4	0	0	2	2	1	0	1	0	0	0	0	0	0	5	5	5	5	0	0	96
4	2	0	0	1	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	530
4	3	2	0	1	2	1	1	1	1	1	1	0	0	1	5	5	5	4	0	0	175
4	3	2	0	1	2	1	0	1	1	1	1	0	0	1	5	5	5	4	0	0	375
4	3	1	0	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	615
1	2	0	0	1	2	1	1	1	2	0	3	5	4	3	3	3	3	3	0	0	670
2	3	0	0	1	3	2	1	1	2	2	3	2	0	1	2	0	2	3	0	0	575
1	3	3	0	1	3	2	1	1	2	1	1	1	0	1	1	5	5	1	0	0	520
1	3	3	0	1	3	2	0	1	1	2	1	1	0	1	1	5	5	1	0	0	474
4	3	0	0	0	1	1	0	1	2	2	0	0	0	0	5	5	5	5	0	0	570
1	3	0	0	2	3	2	1	1	2	2	5	4	4	2	0	0	2	4	0	0	405
1	3	0	0	1	3	2	0	1	2	2	5	4	4	2	0	0	2	4	0	0	525
1	3	0	0	0	3	1	1	1	2	2	5	4	4	4	0	0	0	3	0	0	510
4	4	0	0	3	0	1	1	1	0	0	0	0	0	0	5	5	5	5	0	0	405
3	2	3	0	2	3	1	1	1	2	0	1	1	0	1	4	4	5	4	0	0	510
3	2	3	0	1	3	1	0	1	0	2	1	1	0	1	4	4	5	4	0	0	365
0	3	0	0	0	3	1	1	1	2	2	5	4	4	5	0	0	0	0	0	0	600
0	3	1	0	1	3	1	1	1	2	1	5	5	5	5	0	1	1	0	0	0	515
3	3	0	0	2	3	1	1	1	2	1	5	5	4	5	4	3	2	4	0	0	480
4	3	3	0	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	120
2	3	0	0	0	1	1	1	1	2	2	4	4	4	3	4	3	3	0	0	0	360
2	3	0	0	0	1	1	0	1	2	2	4	4	4	3	4	3	3	0	0	0	510
0	3	0	0	0	3	1	1	1	2	2	5	5	5	5	0	1	2	0	0	0	570
0	3	0	0	0	3	1	0	1	2	2	5	5	5	5	0	1	2	0	0	0	577
1	3	0	0	0	2	1	0	1	2	2	3	5	4	3	0	3	2	0	0	0	525
2	2	2	0	1	2	2	1	1	2	0	1	1	0	1	3	3	5	4	0	0	110
0	3	0	0	0	3	1	0	1	2	2	5	5	5	5	0	1	1	0	0	0	545
4	2	0	0	2	1	1	0	1	1	0	0	0	0	0	5	5	5	5	0	0	495
0	3	1	0	1	3	2	1	1	2	1	4	4	4	5	4	3	0	0	0	0	490
4	2	3	0	1	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	500
2	3	0	0	0	2	2	1	1	2	2	1	0	0	2	2	5	5	2	0	0	520
2	3	0	0	0	2	2	0	1	2	2	1	0	0	2	2	5	5	2	0	0	500
4	2	2	0	2	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	525
0	1	0	0	1	3	0	0	1	2	0	1	1	4	2	4	5	4	0	0	0	525
2	2	3	0	1	3	2	1	1	2	0	2	4	3	2	4	4	4	4	0	0	135
1	2	0	0	2	3	1	1	1	2	0	1	2	3	1	4	4	4	4	0	0	530
1	3	1	0	0	2	1	0	1	1	1	4	5	4	4	0	1	1	2	0	0	410
1	2	0	0	2	1	1	1	1	1	0	0	1	1	1	5	5	3	4	0	0	265
1	3	1	0	1	3	1	1	1	2	1	1	4	4	2	5	4	4	5	0	0	565
1	3	1	0	1	3	1	0	1	1	2	1	4	4	2	5	4	4	5	0	0	507
1	2	0	0	1	2	1	1	1	2	0	1	0	1	1	4	4	2	4	0	0	585
2	2	0	0	2	3	2	1	1	2	0	5	4	4	4	1	1	1	2	0	0	540
3	2	2	0	0	2	1	0	1	0	2	0	1	0	0	5	5	5	5	0	0	150
1	2	0	0	1	2	1	0	1	0	2	5	5	4	3	4	3	0	4	0	0	185
1	2	0	0	1	2	1	1	1	2	0	5	5	4	3	4	3	0	4	0	0	494
2	3	0	0	1	3	1	0	1	1	2	5	4	4	5	0	1	0	0	0	0	605
2	3	0	0	1	3	1	1	1	2	1	5	4	4	5	0	1	0	0	0	0	515
4	3	0	0	0	2	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	585
4	3	0	0	0	2	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	530
4	1	0	0	1	3	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	540
3	1	0	0	0	0	1	0	1	2	2	1	1	0	1	5	0	0	2	0	0	535
1	3	3	0	1	2	1	1	1	2	1	1	1	1	1	4	5	5	5	0	0	670
2	3	1	0	0	1	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	495
1	1	0	0	2	0	1	0	1	2	0	3	1	0	2	1	1	2	1	0	0	660
0	1	0	0	0	3	1	0	1	2	0	3	5	4	4	2	3	3	0	0	0	575
1	3	0	0	0	1	1	0	1	2	2	4	4	4	3	4	3	2	4	0	0	435
0	2	1	0	1	0	1	1	1	2	0	5	4	4	4	2	2	0	1	0	0	510
1	2	0	0	2	3	1	1	1	2	0	4	4	4	4	3	3	3	4	0	0	515
1	3	0	0	0	3	2	1	1	2	1	5	4	4	2	0	4	3	4	0	0	90
1	3	0	0	0	3	2	0	1	1	2	5	4	4	2	0	4	3	4	0	0	492
3	1	0	0	0	1	1	0	1	2	0	1	0	0	0	5	5	5	3	0	0	525
1	1	3	0	1	0	1	0	1	2	0	1	4	4	2	4	1	2	3	0	0	505
3	3	0	0	2	2	2	0	1	2	2	3	4	3	3	4	4	3	4	0	0	600
3	3	0	0	2	2	2	1	1	2	2	3	4	3	3	4	4	3	4	0	0	600
3	3	1	0	1	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	510
3	3	1	0	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	555
0	1	0	0	1	2	1	1	1	2	2	5	4	4	5	2	2	2	0	0	0	570
1	3	0	0	0	2	1	1	1	2	2	4	2	1	2	4	3	4	0	0	0	505
1	3	0	0	0	2	1	0	1	2	2	4	2	1	2	4	3	4	0	0	0	175
3	2	0	0	0	1	1	1	1	2	0	1	0	0	0	5	5	5	5	0	0	600
2	1	0	0	0	1	1	1	1	2	0	1	4	3	2	3	5	3	0	0	0	522
3	3	3	0	1	2	1	1	1	2	1	0	4	2	0	5	5	4	5	0	0	675
3	2	2	0	1	3	1	1	1	2	0	1	0	0	1	3	3	5	4	0	0	527
0	1	0	0	0	2	0	0	1	2	0	5	5	5	5	1	1	1	1	0	0	483
4	3	0	0	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	330
4	2	1	0	1	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	500
3	3	0	0	2	2	1	1	1	2	1	0	3	1	0	4	5	4	4	0	0	555
0	3	1	0	0	0	1	1	1	2	1	5	5	4	5	1	0	2	2	0	0	450
3	2	1	0	1	3	2	1	1	2	0	1	0	0	1	5	5	5	3	0	0	547
4	2	0	0	1	2	1	1	1	1	0	0	0	0	0	5	5	5	5	0	0	345
1	3	1	0	0	3	2	0	1	2	2	1	0	0	0	5	5	5	5	0	0	440
2	3	2	0	1	2	1	1	1	2	1	0	3	2	1	5	5	5	5	0	0	535
3	1	0	0	0	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	420
4	4	0	0	3	0	1	1	1	0	0	0	0	0	0	5	5	5	5	0	0	210
2	2	0	0	2	0	1	1	1	1	0	0	3	2	1	4	4	4	2	0	0	465
2	2	1	0	1	2	1	1	1	2	0	1	0	0	1	1	0	0	1	0	0	485
2	3	1	0	1	2	2	1	1	2	1	4	4	4	4	0	0	0	1	0	0	560
4	2	1	0	1	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	345
4	3	2	0	1	2	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	505
4	3	2	0	1	2	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	498
0	1	0	0	1	3	1	0	1	2	1	5	4	4	5	2	1	1	1	0	0	505
3	2	0	0	1	3	1	1	1	2	0	2	0	1	2	0	4	3	4	0	0	520
4	1	1	0	1	0	1	0	1	1	0	0	0	0	0	5	5	5	5	0	0	243
3	2	3	0	2	3	1	1	1	2	0	0	0	0	0	5	5	5	0	0	0	500
4	1	0	0	1	2	1	0	1	2	0	0	0	0	0	5	5	5	5	0	0	560
2	1	0	0	1	2	1	0	1	2	0	2	2	1	2	2	2	2	3	0	0	490
4	2	0	0	1	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	635
4	2	0	0	1	3	1	0	0	0	2	0	0	0	0	5	5	5	5	0	0	715
1	1	0	0	1	3	1	1	1	2	1	4	4	3	2	4	4	4	4	0	0	515
2	3	2	0	1	3	2	0	1	2	1	4	3	2	3	3	3	3	4	0	0	245
2	1	0	0	1	3	1	0	1	2	2	5	4	4	4	0	0	0	4	0	0	530
2	3	1	0	0	3	1	1	1	2	1	4	4	1	1	1	3	2	4	0	0	570
4	3	0	0	2	3	2	1	1	2	1	0	4	2	0	5	5	5	5	0	0	550
3	2	0	0	2	3	1	1	1	2	0	5	5	4	5	4	3	2	4	0	0	520
2	2	0	0	1	2	1	1	1	2	0	3	4	4	3	0	2	3	1	0	0	507
4	2	3	0	2	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	543
4	2	0	0	1	1	0	1	1	2	0	0	0	0	0	5	5	5	5	0	0	525
1	2	0	0	1	1	2	1	1	2	0	4	4	3	2	3	2	2	2	0	0	482
2	1	0	0	1	2	2	0	1	1	2	3	3	0	2	0	0	0	1	0	0	510
4	3	1	0	0	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	590
1	3	2	0	1	3	1	0	1	2	2	5	5	4	5	0	1	1	0	0	0	542
1	3	2	0	1	3	1	1	1	2	2	5	5	4	5	0	1	1	0	0	0	495
2	3	1	0	0	3	2	1	1	2	2	4	4	4	2	4	2	2	1	0	0	325
3	3	1	0	1	2	2	1	1	2	1	1	0	0	1	5	5	5	0	0	0	552
3	3	1	0	0	2	2	0	1	1	2	1	0	0	1	5	5	5	0	0	0	520
4	2	3	0	1	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	530
3	3	0	1	0	3	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	525
3	3	0	1	0	3	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	425
3	1	2	0	1	2	2	1	1	2	0	1	1	0	1	2	2	2	3	0	0	535
0	1	0	0	0	2	1	0	1	2	0	5	5	4	5	0	1	2	0	0	0	615
3	3	1	0	1	3	2	1	1	2	1	1	4	4	2	4	4	3	4	0	0	530
3	1	0	0	1	1	1	1	1	2	1	0	1	0	0	5	5	5	5	0	0	478
3	2	0	0	2	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	630
2	2	2	0	1	1	1	1	1	2	0	5	4	4	5	4	3	3	4	0	0	433
0	3	0	0	1	3	1	0	1	1	2	4	1	1	4	4	3	3	3	0	0	330
0	3	0	0	1	3	1	1	1	2	1	4	1	1	4	4	3	3	3	0	0	655
1	2	1	0	1	2	1	0	1	1	0	4	2	1	2	4	3	4	0	0	0	300
3	3	0	0	0	3	1	1	1	2	2	0	0	0	0	5	5	5	4	0	0	550
3	3	0	0	0	3	1	0	0	2	2	0	0	0	0	5	5	5	4	0	0	520
0	2	0	0	2	3	1	1	1	2	0	2	4	4	4	3	4	4	4	0	0	535
3	3	3	0	1	1	2	1	1	2	2	1	4	1	2	4	5	4	4	0	0	510
3	3	3	0	1	1	2	0	1	2	2	1	4	1	2	4	5	4	4	0	0	510
4	3	0	0	0	1	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	505
2	2	0	0	2	0	1	1	1	2	0	1	3	2	2	1	0	2	1	0	0	530
3	2	0	0	0	1	1	1	1	2	0	1	0	0	1	4	4	5	4	0	0	450
3	3	3	0	1	3	1	1	1	2	2	0	1	0	0	5	5	5	5	0	0	555
3	2	0	0	2	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	525
4	2	0	0	1	1	1	1	1	2	0	1	0	0	0	4	5	5	5	0	0	590
3	3	0	0	0	3	2	1	1	2	2	0	1	0	0	5	5	5	5	0	0	550
3	3	0	0	0	3	2	0	1	2	2	0	1	0	0	5	5	5	5	0	0	545
3	2	0	0	1	1	1	1	1	2	0	1	0	0	1	0	0	0	4	0	0	550
3	2	0	0	1	1	1	0	1	0	2	1	0	0	1	0	0	0	4	0	0	180
2	2	0	0	2	2	2	1	1	2	0	4	4	4	3	3	3	2	0	0	0	535
3	3	1	0	1	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	510
2	2	0	0	1	1	2	0	1	0	2	0	0	0	0	5	5	5	5	0	0	265
0	3	1	0	1	1	1	1	1	2	1	4	4	4	5	2	2	3	1	0	0	480
0	3	1	0	0	1	1	0	1	1	2	4	4	4	5	2	2	3	1	0	0	465
1	1	0	0	1	1	1	0	1	2	1	4	5	4	4	2	2	2	0	0	0	530
0	3	0	0	1	3	1	1	1	2	1	3	4	4	4	0	2	2	0	0	0	515
2	4	0	0	3	1	1	1	1	0	0	2	3	1	2	2	1	1	3	0	0	550
1	2	3	0	1	1	1	0	1	0	1	5	4	4	4	2	3	2	3	0	0	130
3	2	0	0	1	3	1	0	1	1	0	1	1	0	1	4	3	4	4	0	0	290
2	3	2	0	1	3	2	0	1	1	2	5	4	4	3	2	1	2	2	0	0	435
1	3	2	0	1	3	2	0	1	1	2	1	4	4	2	5	4	4	5	0	0	370
1	3	2	0	1	3	2	1	1	2	1	1	4	4	2	5	4	4	5	0	0	540
3	1	0	0	1	1	1	0	1	1	0	0	0	0	0	5	5	5	5	0	0	275
3	2	0	0	1	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	528
3	2	1	0	1	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	315
3	2	1	0	0	3	2	0	1	0	2	0	0	0	0	5	5	5	5	0	0	510
1	3	1	0	1	2	2	1	1	2	1	5	4	2	5	1	1	2	1	0	0	501
1	3	1	0	0	2	2	0	1	1	2	5	4	2	5	1	1	2	1	0	0	493
1	1	0	0	2	3	1	1	1	2	0	5	4	4	5	3	3	0	0	0	0	402
3	3	0	0	2	3	2	0	1	2	2	0	0	0	0	5	5	0	5	0	0	550
2	3	2	0	1	3	1	0	1	1	2	4	4	1	1	1	4	4	3	0	0	405
2	3	2	0	1	3	1	1	1	2	1	4	4	1	1	1	4	4	3	0	0	520
4	2	0	0	2	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	565
1	3	3	0	1	3	2	0	1	1	2	3	1	3	4	2	2	2	3	0	0	397
4	3	0	0	0	1	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	515
4	3	0	0	2	3	1	0	1	2	2	0	0	0	0	5	5	5	5	0	0	405
2	3	2	0	1	3	2	0	1	1	2	1	4	3	1	2	5	2	3	0	0	360
1	2	3	0	1	2	2	1	1	2	0	4	3	4	3	3	2	2	4	0	0	515
4	2	0	0	2	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	125
4	2	1	0	1	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	523
2	3	0	0	2	3	2	1	1	2	1	3	5	4	4	2	1	2	3	0	0	460
4	3	2	0	1	1	1	0	1	2	2	0	0	0	0	5	5	5	5	0	0	492
1	3	1	0	0	3	2	1	1	2	2	5	5	4	5	0	0	0	0	0	0	600
1	3	1	0	0	3	2	0	1	2	2	5	5	4	5	0	0	0	0	0	0	192
0	3	1	0	0	1	1	1	1	2	1	2	1	2	2	2	3	3	4	0	0	610
0	3	0	0	1	3	2	0	0	2	2	5	5	4	5	2	1	2	0	0	0	530
3	1	0	0	0	1	1	0	1	2	0	3	4	4	1	4	4	3	4	0	0	361
0	3	2	0	1	1	2	1	1	2	1	5	4	4	5	0	0	2	3	0	0	590
3	3	0	0	2	1	1	1	1	2	2	1	0	0	0	4	0	5	5	0	0	392
3	3	0	0	2	1	1	0	1	2	2	1	0	0	0	4	0	5	5	0	0	498
3	2	0	0	2	0	1	1	1	2	0	1	0	0	1	0	5	5	3	0	0	540
3	3	0	0	0	3	2	1	1	2	2	3	1	0	2	0	0	3	0	0	0	600
3	3	0	0	0	3	2	0	1	2	2	3	1	0	2	0	0	3	0	0	0	555
0	3	0	0	0	3	2	0	1	2	2	4	4	4	5	1	2	2	2	0	0	530
3	1	0	0	1	1	1	1	1	2	1	3	3	1	1	4	3	3	4	0	0	585
1	2	0	0	2	2	1	1	1	2	0	4	2	1	2	4	3	4	0	0	0	555
3	3	0	0	1	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	540
